2013-10-12 14:08:21.792 Connect db
2013-10-12 14:08:21.840 Greening_Up_2 - treat date 01-Jan-2012
2013-10-12 14:12:15.300 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  18 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:15.316 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  13 |  20 |  13 |  50 |  77 |  23
2013-10-12 14:12:15.328 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  16 |  14 |  50 |  56 |  3
2013-10-12 14:12:15.336 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  13 |  20 |  14 |  50 |  71 |  17
2013-10-12 14:12:15.340 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  16 |  14 |  50 |  55 |  2
2013-10-12 14:12:15.348 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  5 |  12 |  11 |  50 |  56 |  3
2013-10-12 14:12:15.360 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  21 |  13 |  0 |  50 |  0 | -50
2013-10-12 14:12:15.364 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  19 |  17 |  50 |  54 |  1
2013-10-12 14:12:15.372 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  6 |  12 |  10 |  50 |  59 |  6
2013-10-12 14:12:15.376 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  15 |  9 |  50 |  82 | -6
2013-10-12 14:12:15.380 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  13 |  12 |  50 |  54 |  2
2013-10-12 14:12:15.392 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  13 |  12 |  50 |  54 |  2
2013-10-12 14:12:15.400 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  23 |  19 |  0 |  50 |  0 | -50
2013-10-12 14:12:15.416 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  20 |  19 |  50 |  54 |  1
2013-10-12 14:12:15.420 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  5 |  14 |  8 |  50 |  90 |  35
2013-10-12 14:12:15.424 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  13 |  11 |  10 |  50 |  55 |  2
2013-10-12 14:12:15.428 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  2 |  11 |  10 |  50 |  55 |  2
2013-10-12 14:12:15.436 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  2 |  14 |  11 |  50 |  64 |  11
2013-10-12 14:12:15.440 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  4 |  18 |  17 |  50 |  53 |  0
2013-10-12 14:12:15.452 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  12 |  10 |  50 |  58 |  5
2013-10-12 14:12:15.460 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  2 |  17 |  16 |  50 |  53 |  1
2013-10-12 14:12:15.476 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  4 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:15.480 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  15 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:15.508 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  11 |  9 |  50 |  60 |  7
2013-10-12 14:12:15.512 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  30 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:12:15.540 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  6 |  14 |  13 |  50 |  54 | -31
2013-10-12 14:12:15.608 Greening_Up_2 - treat date 16-Mar-2012
2013-10-12 14:12:16.180 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  18 |  13 |  50 |  69 |  16
2013-10-12 14:12:16.184 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  14 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:16.192 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  21 |  20 |  18 |  50 |  54 |  1
2013-10-12 14:12:16.200 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:16.204 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  16 |  16 |  0 |  50 |  0 | -50
2013-10-12 14:12:16.216 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  14 |  10 |  50 |  70 | -15
2013-10-12 14:12:16.256 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  9 |  11 |  9 |  50 |  61 |  8
2013-10-12 14:12:16.288 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  10 |  15 |  11 |  50 |  67 |  13
2013-10-12 14:12:16.300 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  6 |  20 |  15 |  50 |  67 | -33
2013-10-12 14:12:16.328 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  11 |  14 |  11 |  50 |  64 |  11
2013-10-12 14:12:16.340 Green up Outcome BACK_BAD | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  11 |  12 |  0 |  50 |  0 | -50
2013-10-12 14:12:16.348 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  17 |  20 |  17 |  50 |  59 |  6
2013-10-12 14:12:16.364 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  5 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:12:16.368 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  9 |  15 |  13 |  50 |  56 |  3
2013-10-12 14:12:16.408 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  6 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:16.432 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  4 |  12 |  9 |  50 |  65 |  12
2013-10-12 14:12:16.444 Green up Outcome BOTH | GB/Wolv 16th Mar                                   | TO BE PLACED                                       | 1 |  8 |  11 |  7 |  50 |  81 |  27
2013-10-12 14:12:16.528 Green up Outcome BOTH | GB/Ling 16th Mar                                   | TO BE PLACED                                       | 1 |  11 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:16.536 Green up Outcome BACK_BAD | GB/Ling 16th Mar                                   | TO BE PLACED                                       | 1 |  14 |  12 |  0 |  50 |  0 | -50
2013-10-12 14:12:16.588 Green up Outcome BOTH | GB/Ling 16th Mar                                   | TO BE PLACED                                       | 1 |  6 |  19 |  13 |  50 |  76 |  22
2013-10-12 14:12:16.612 Green up Outcome BOTH | GB/Ling 16th Mar                                   | TO BE PLACED                                       | 1 |  13 |  12 |  10 |  50 |  59 |  6
2013-10-12 14:12:16.668 Green up Outcome BOTH | GB/Ling 16th Mar                                   | TO BE PLACED                                       | 1 |  11 |  20 |  15 |  50 |  69 |  16
2013-10-12 14:12:17.384 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  12 |  11 |  50 |  55 | -24
2013-10-12 14:12:17.384 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  16 |  17 |  0 |  50 |  0 | -50
2013-10-12 14:12:17.388 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  20 |  14 |  0 |  50 |  0 | -50
2013-10-12 14:12:17.424 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  15 |  18 |  17 |  50 |  53 |  0
2013-10-12 14:12:17.428 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  16 |  18 |  12 |  50 |  73 |  19
2013-10-12 14:12:17.428 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  10 |  15 |  12 |  50 |  60 |  7
2013-10-12 14:12:17.436 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  16 |  15 |  50 |  53 |  1
2013-10-12 14:12:17.448 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  12 |  10 |  50 |  59 |  6
2013-10-12 14:12:17.452 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  11 |  10 |  50 |  55 |  2
2013-10-12 14:12:17.464 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  20 |  18 |  50 |  57 |  4
2013-10-12 14:12:17.468 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  16 |  15 |  50 |  53 |  1
2013-10-12 14:12:17.472 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  6 |  11 |  9 |  50 |  60 |  7
2013-10-12 14:12:17.480 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  11 |  10 |  50 |  57 |  4
2013-10-12 14:12:17.492 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  6 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:17.504 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:17.560 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  16 |  15 |  50 |  53 |  1
2013-10-12 14:12:17.572 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  10 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:17.576 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:12:17.584 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  10 |  20 |  10 |  50 |  100 |  45
2013-10-12 14:12:17.584 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  20 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:12:17.600 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  6 |  14 |  13 |  50 |  54 |  1
2013-10-12 14:12:17.608 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  17 |  13 |  50 |  66 |  13
2013-10-12 14:12:17.612 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  11 |  10 |  50 |  55 |  2
2013-10-12 14:12:17.616 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  19 |  19 |  0 |  50 |  0 | -50
2013-10-12 14:12:17.620 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  18 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:17.632 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  13 |  20 |  13 |  50 |  77 |  23
2013-10-12 14:12:17.644 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  16 |  14 |  50 |  56 |  3
2013-10-12 14:12:17.652 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  13 |  20 |  14 |  50 |  71 |  17
2013-10-12 14:12:17.656 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  16 |  14 |  50 |  55 |  2
2013-10-12 14:12:17.668 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  5 |  12 |  11 |  50 |  56 |  3
2013-10-12 14:12:17.676 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  21 |  13 |  0 |  50 |  0 | -50
2013-10-12 14:12:17.680 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  19 |  17 |  50 |  54 |  1
2013-10-12 14:12:17.684 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  16 |  18 |  15 |  50 |  60 |  7
2013-10-12 14:12:17.696 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  6 |  12 |  10 |  50 |  59 |  6
2013-10-12 14:12:17.700 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  15 |  9 |  50 |  82 | -6
2013-10-12 14:12:17.704 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  13 |  12 |  50 |  54 |  2
2013-10-12 14:12:17.712 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  13 |  12 |  50 |  54 |  2
2013-10-12 14:12:17.720 Green up Outcome BACK_BAD | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  23 |  19 |  0 |  50 |  0 | -50
2013-10-12 14:12:17.732 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  11 |  20 |  19 |  50 |  54 |  1
2013-10-12 14:12:17.744 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  5 |  14 |  8 |  50 |  90 |  35
2013-10-12 14:12:17.748 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  13 |  11 |  10 |  50 |  55 |  2
2013-10-12 14:12:17.752 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  2 |  11 |  10 |  50 |  55 |  2
2013-10-12 14:12:17.756 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  2 |  14 |  11 |  50 |  64 |  11
2013-10-12 14:12:17.760 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  4 |  18 |  17 |  50 |  53 |  0
2013-10-12 14:12:17.772 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  12 |  10 |  50 |  58 |  5
2013-10-12 14:12:17.780 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  2 |  17 |  16 |  50 |  53 |  1
2013-10-12 14:12:17.796 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  4 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:17.800 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  15 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:17.840 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  8 |  11 |  9 |  50 |  60 |  7
2013-10-12 14:12:17.844 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  30 |  19 |  18 |  50 |  53 |  0
2013-10-12 14:12:17.848 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  5 |  11 |  10 |  50 |  57 |  4
2013-10-12 14:12:17.884 Green up Outcome BOTH | GB/Chelt 16th Mar                                  | TO BE PLACED                                       | 1 |  6 |  14 |  13 |  50 |  54 | -31
2013-10-12 14:12:17.904 Green up Outcome BOTH | GB/Fake 16th Mar                                   | TO BE PLACED                                       | 1 |  15 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:17.908 Green up Outcome BOTH | GB/Fake 16th Mar                                   | TO BE PLACED                                       | 1 |  8 |  12 |  10 |  50 |  58 |  5
2013-10-12 14:12:17.920 Green up Outcome BACK_OK | GB/Fake 16th Mar                                   | TO BE PLACED                                       | 1 |  13 |  12 |  0 |  50 |  0 |  520
2013-10-12 14:12:17.936 Green up Outcome BACK_BAD | GB/Fake 16th Mar                                   | TO BE PLACED                                       | 1 |  15 |  15 |  0 |  50 |  0 | -50
2013-10-12 14:12:17.984 Green up Outcome BOTH | GB/Fake 16th Mar                                   | TO BE PLACED                                       | 1 |  10 |  15 |  10 |  50 |  73 |  19
2013-10-12 14:12:18.020 Green up Outcome BOTH | GB/Fake 16th Mar                                   | TO BE PLACED                                       | 1 |  5 |  12 |  11 |  50 |  57 |  4
2013-10-12 14:12:18.052 Green up Outcome BOTH | GB/Fake 16th Mar                                   | TO BE PLACED                                       | 1 |  50 |  20 |  12 |  50 |  83 |  29
2013-10-12 14:12:18.208 Green up Outcome BOTH | IRE/Dund 16th Mar                                  | TO BE PLACED                                       | 1 |  7 |  15 |  7 |  50 |  110 |  54
2013-10-12 14:12:19.392 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  3 |  20 |  17 |  50 |  57 |  4
2013-10-12 14:12:19.504 Green up Outcome BOTH | GB/FfosL 17th Mar                                  | TO BE PLACED                                       | 1 |  14 |  16 |  15 |  50 |  55 |  2
2013-10-12 14:12:19.572 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  5 |  17 |  15 |  50 |  57 |  4
2013-10-12 14:12:19.692 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  6 |  16 |  11 |  50 |  70 |  17
2013-10-12 14:12:19.728 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  8 |  13 |  11 |  50 |  62 |  9
2013-10-12 14:12:19.752 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  8 |  15 |  14 |  50 |  54 |  1
2013-10-12 14:12:19.756 Green up Outcome BOTH | IRE/DownR 17th Mar                                 | TO BE PLACED                                       | 1 |  8 |  13 |  9 |  50 |  71 |  17
2013-10-12 14:12:19.784 Greening_Up_2 - treat date 17-Mar-2012
2013-10-12 14:12:20.296 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  24 |  16 |  13 |  50 |  62 |  8
2013-10-12 14:12:20.308 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  9 |  11 |  9 |  50 |  59 |  6
2013-10-12 14:12:20.372 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  7 |  14 |  13 |  50 |  54 | -31
2013-10-12 14:12:20.404 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  8 |  15 |  9 |  50 |  82 |  28
2013-10-12 14:12:20.408 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  4 |  19 |  13 |  50 |  74 |  20
2013-10-12 14:12:20.428 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  13 |  19 |  10 |  50 |  94 |  40
2013-10-12 14:12:20.464 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  4 |  12 |  9 |  50 |  70 |  16
2013-10-12 14:12:20.480 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  13 |  17 |  16 |  50 |  55 | -38
2013-10-12 14:12:20.488 Green up Outcome BOTH | GB/Wolv 17th Mar                                   | TO BE PLACED                                       | 1 |  7 |  11 |  9 |  50 |  61 |  8
2013-10-12 14:12:20.972 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  3 |  20 |  17 |  50 |  57 |  4
2013-10-12 14:12:21.040 Green up Outcome BOTH | GB/Carl 18th Mar                                   | TO BE PLACED                                       | 1 |  6 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:21.044 Green up Outcome BOTH | GB/Carl 18th Mar                                   | TO BE PLACED                                       | 1 |  9 |  16 |  15 |  50 |  53 |  1
2013-10-12 14:12:21.080 Green up Outcome BOTH | GB/Newt 18th Mar                                   | TO BE PLACED                                       | 1 |  5 |  13 |  8 |  50 |  76 |  22
2013-10-12 14:12:21.088 Green up Outcome BOTH | GB/Newt 18th Mar                                   | TO BE PLACED                                       | 1 |  3 |  11 |  3 |  50 |  195 |  135
2013-10-12 14:12:21.108 Green up Outcome BOTH | GB/Newt 18th Mar                                   | TO BE PLACED                                       | 1 |  4 |  20 |  19 |  50 |  53 |  0
2013-10-12 14:12:21.180 Green up Outcome BOTH | GB/FfosL 17th Mar                                  | TO BE PLACED                                       | 1 |  14 |  16 |  15 |  50 |  55 |  2
2013-10-12 14:12:21.180 Green up Outcome BOTH | GB/FfosL 17th Mar                                  | TO BE PLACED                                       | 1 |  11 |  13 |  11 |  50 |  56 |  4
2013-10-12 14:12:21.184 Green up Outcome BOTH | GB/FfosL 17th Mar                                  | TO BE PLACED                                       | 1 |  14 |  19 |  8 |  50 |  113 |  57
2013-10-12 14:12:21.196 Green up Outcome BACK_BAD | GB/FfosL 17th Mar                                  | TO BE PLACED                                       | 1 |  20 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:12:21.276 Green up Outcome BOTH | GB/FfosL 17th Mar                                  | TO BE PLACED                                       | 1 |  18 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:21.344 Green up Outcome BOTH | GB/FfosL 17th Mar                                  | TO BE PLACED                                       | 1 |  6 |  12 |  6 |  50 |  98 |  43
2013-10-12 14:12:21.376 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  18 |  16 |  14 |  50 |  55 |  3
2013-10-12 14:12:21.392 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  12 |  19 |  12 |  50 |  80 |  26
2013-10-12 14:12:21.400 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  12 |  15 |  14 |  50 |  54 |  1
2013-10-12 14:12:21.400 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  12 |  19 |  15 |  50 |  62 |  9
2013-10-12 14:12:21.428 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  33 |  11 |  10 |  50 |  56 |  3
2013-10-12 14:12:21.456 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  5 |  17 |  15 |  50 |  57 |  4
2013-10-12 14:12:21.460 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  7 |  12 |  10 |  50 |  60 |  7
2013-10-12 14:12:21.464 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  9 |  18 |  14 |  50 |  65 |  12
2013-10-12 14:12:21.480 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  12 |  17 |  16 |  50 |  53 |  1
2013-10-12 14:12:21.484 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  10 |  11 |  8 |  50 |  67 | -10
2013-10-12 14:12:21.568 Green up Outcome BOTH | GB/Kemp 17th Mar                                   | TO BE PLACED                                       | 1 |  9 |  20 |  9 |  50 |  114 |  58
2013-10-12 14:12:21.644 Green up Outcome BOTH | GB/Newc 17th Mar                                   | TO BE PLACED                                       | 1 |  7 |  15 |  13 |  50 |  58 |  5
2013-10-12 14:12:21.684 Green up Outcome BOTH | GB/Newc 17th Mar                                   | TO BE PLACED                                       | 1 |  6 |  13 |  9 |  50 |  71 |  17
2013-10-12 14:12:21.720 Green up Outcome BOTH | GB/Newc 17th Mar                                   | TO BE PLACED                                       | 1 |  11 |  12 |  10 |  50 |  60 |  7
2013-10-12 14:12:21.728 Green up Outcome BOTH | GB/Newc 17th Mar                                   | TO BE PLACED                                       | 1 |  8 |  11 |  10 |  50 |  57 | -20
2013-10-12 14:12:21.780 Green up Outcome BOTH | GB/Newc 17th Mar                                   | TO BE PLACED                                       | 1 |  7 |  13 |  7 |  50 |  95 |  40
2013-10-12 14:12:21.828 Green up Outcome BOTH | GB/Newc 17th Mar                                   | TO BE PLACED                                       | 1 |  6 |  11 |  9 |  50 |  64 |  11
2013-10-12 14:12:21.860 Green up Outcome BOTH | GB/Newc 17th Mar                                   | TO BE PLACED                                       | 1 |  6 |  11 |  9 |  50 |  61 |  8
2013-10-12 14:12:22.140 Green up Outcome BACK_BAD | IRE/Wex 17th Mar                                   | TO BE PLACED                                       | 1 |  20 |  20 |  0 |  50 |  0 | -50
2013-10-12 14:12:22.264 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  13 |  12 |  9 |  50 |  61 | -18
2013-10-12 14:12:22.304 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  12 |  12 |  11 |  50 |  55 |  2
2013-10-12 14:12:22.312 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  6 |  16 |  11 |  50 |  70 |  17
2013-10-12 14:12:22.352 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  8 |  14 |  12 |  50 |  56 |  3
2013-10-12 14:12:22.392 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  8 |  13 |  11 |  50 |  62 |  9
2013-10-12 14:12:22.480 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  17 |  20 |  16 |  50 |  63 |  9
2013-10-12 14:12:22.488 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  9 |  17 |  12 |  50 |  71 |  17
2013-10-12 14:12:22.508 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  13 |  16 |  13 |  50 |  62 |  9
2013-10-12 14:12:22.512 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  8 |  15 |  9 |  50 |  77 | -9
2013-10-12 14:12:22.516 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  8 |  15 |  14 |  50 |  54 |  1
2013-10-12 14:12:22.520 Green up Outcome BOTH | GB/Uttox 17th Mar                                  | TO BE PLACED                                       | 1 |  17 |  19 |  18 |  50 |  53 |  0
