GB/Donc 4th Feb | TO BE PLACED | 108142341 | Bennys Well |  12 |  10 |  100 |  115 |  9
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Scotland Yard |  11 |  8 |  100 |  138 |  31
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Phoenix Des Mottes |  12 |  0 |  100 |  0 | -100
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Decent Lord |  20 |  8 |  100 |  244 |  132
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Rangefinder |  11 |  0 |  100 |  0 | -100
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Lombardy Boy |  12 |  5 |  100 |  230 |  119
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Harrys Whim |  12 |  4 |  100 |  274 |  160
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Aitch Factor |  18 |  0 |  100 |  0 | -100
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Urban Kode |  20 |  9 |  100 |  217 |  106
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Furius |  13 |  3 |  100 |  417 |  254
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Roseini |  12 |  4 |  100 |  315 |  199
GB/Donc 4th Feb | TO BE PLACED | 108142343 | Tennessee Bird |  13 |  8 |  100 |  156 | -6
GB/Donc 4th Feb | TO BE PLACED | 108142343 | My Nosy Rosy |  13 |  6 |  100 |  208 |  98
GB/MrktR 5th Feb | TO BE PLACED | 108145656 | Sunny Bank |  16 |  0 |  100 |  0 | -100
GB/MrktR 5th Feb | TO BE PLACED | 108145656 | Good Of Luck |  16 |  3 |  100 |  517 |  391
GB/MrktR 5th Feb | TO BE PLACED | 108145656 | Nowdoro |  19 |  0 |  100 |  0 | -100
GB/MrktR 5th Feb | TO BE PLACED | 108145656 | Sweetie Royale |  12 |  0 |  100 |  0 | -100
GB/MrktR 5th Feb | TO BE PLACED | 108145658 | Dramatic Duke |  13 |  12 |  100 |  157 | -100
GB/MrktR 5th Feb | TO BE PLACED | 108145658 | Population |  13 |  1 |  100 |  912 |  750
GB/MrktR 5th Feb | TO BE PLACED | 108145658 | Patna |  15 |  0 |  100 |  0 | -100
GB/MrktR 5th Feb | TO BE PLACED | 108145658 | Lookout Mountain |  15 |  6 |  100 |  242 |  130
GB/MrktR 5th Feb | TO BE PLACED | 108145658 | Quadrato |  11 |  8 |  100 |  131 | -100
GB/MrktR 5th Feb | TO BE PLACED | 108145658 | The Nephew |  13 |  4 |  100 |  332 |  215
GB/MrktR 5th Feb | TO BE PLACED | 108145662 | Combustible Kate |  12 |  10 |  100 |  115 |  9
GB/MrktR 5th Feb | TO BE PLACED | 108145662 | Spanish Fork |  12 |  9 |  100 |  128 |  21
GB/MrktR 5th Feb | TO BE PLACED | 108145662 | Winds And Waves |  12 |  2 |  100 |  575 |  418
GB/MrktR 5th Feb | TO BE PLACED | 108145664 | O Crotaigh |  12 |  4 |  100 |  288 |  130
GB/MrktR 5th Feb | TO BE PLACED | 108145666 | Old Shyan |  13 |  0 |  100 |  0 | -100
GB/MrktR 5th Feb | TO BE PLACED | 108145666 | Bear Witness |  15 |  10 |  100 |  145 |  38
GB/MrktR 5th Feb | TO BE PLACED | 108145666 | Lem Putt |  11 |  7 |  100 |  149 |  41
GB/MrktR 5th Feb | TO BE PLACED | 108145668 | Arwen |  13 |  0 |  100 |  0 | -100
GB/Kemp 6th Feb | TO BE PLACED | 108145832 | Burnt Cream |  15 |  2 |  100 |  725 |  553
GB/Kemp 6th Feb | TO BE PLACED | 108145832 | Old Peg |  11 |  0 |  100 |  0 | -100
GB/Kemp 6th Feb | TO BE PLACED | 108145834 | Saffron Park |  11 |  0 |  100 |  0 | -100
GB/Kemp 6th Feb | TO BE PLACED | 108145834 | Surrey Dream |  11 |  7 |  100 |  161 |  53
GB/Kemp 6th Feb | TO BE PLACED | 108145836 | Marvelino |  13 |  2 |  100 |  629 |  466
GB/Kemp 6th Feb | TO BE PLACED | 108145838 | Shaken Not Stirred |  16 |  0 |  100 |  0 | -100
GB/Kemp 6th Feb | TO BE PLACED | 108145838 | Viva Linghilterra |  16 |  6 |  100 |  258 |  145
GB/Kemp 6th Feb | TO BE PLACED | 108145844 | Ziefhd |  14 |  0 |  100 |  0 | -100
GB/Sthl 6th Feb | TO BE PLACED | 108145846 | Efistorm |  12 |  4 |  100 |  307 |  192
GB/Sthl 6th Feb | TO BE PLACED | 108145846 | Bladewood Girl |  12 |  2 |  100 |  569 |  441
GB/Sthl 6th Feb | TO BE PLACED | 108145848 | Bird Dog |  14 |  9 |  100 |  156 |  48
GB/Sthl 6th Feb | TO BE PLACED | 108145848 | Red Shadow |  12 |  5 |  100 |  230 |  73
GB/Sthl 6th Feb | TO BE PLACED | 108145856 | Miss Chardonay |  12 |  0 |  100 |  0 | -100
GB/Sthl 6th Feb | TO BE PLACED | 108145856 | Dolly Bantry |  19 |  7 |  100 |  264 |  151
GB/Carl 6th Feb | TO BE PLACED | 108159242 | Bankroll |  12 |  2 |  100 |  752 |  614
GB/Carl 6th Feb | TO BE PLACED | 108159242 | Basford Ben |  12 |  4 |  100 |  288 |  130
GB/Carl 6th Feb | TO BE PLACED | 108159244 | Ballybriggan |  14 |  1 |  100 |  993 |  843
GB/Carl 6th Feb | TO BE PLACED | 108159246 | Galway Gem |  12 |  0 |  100 |  0 | -100
GB/Carl 6th Feb | TO BE PLACED | 108159248 | Markadam |  13 |  4 |  100 |  325 |  160
GB/Carl 6th Feb | TO BE PLACED | 108159248 | Papamoa |  13 |  3 |  100 |  417 |  254
GB/Carl 6th Feb | TO BE PLACED | 108159248 | Rojo Vivo |  15 |  0 |  100 |  0 | -100
GB/Carl 6th Feb | TO BE PLACED | 108159248 | Dark Glacier |  15 |  2 |  100 |  725 |  589
GB/Ludl 6th Feb | TO BE PLACED | 108159259 | Priors Gold |  11 |  8 |  100 |  141 | -14
GB/Ludl 6th Feb | TO BE PLACED | 108159261 | Midnight Dove |  14 |  0 |  100 |  0 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159261 | Reginaldinho |  15 |  1 |  100 |  1189 |  1030
GB/Ludl 6th Feb | TO BE PLACED | 108159261 | Big News |  14 |  2 |  100 |  675 |  508
GB/Ludl 6th Feb | TO BE PLACED | 108159263 | Soeur Blanche |  13 |  5 |  100 |  255 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159263 | Reyno |  12 |  6 |  100 |  172 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159263 | New Years Eve |  18 |  1 |  100 |  1636 |  1446
GB/Ludl 6th Feb | TO BE PLACED | 108159263 | Waldorf Salad |  20 |  0 |  100 |  0 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159265 | All Annalena |  11 |  2 |  100 |  539 |  412
GB/Ludl 6th Feb | TO BE PLACED | 108159265 | Russie With Love |  12 |  5 |  100 |  230 |  119
GB/Ludl 6th Feb | TO BE PLACED | 108159265 | Big Time Billy |  12 |  0 |  100 |  0 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159265 | Glorious Twelfth |  11 |  1 |  100 |  803 |  663
GB/Ludl 6th Feb | TO BE PLACED | 108159267 | Oscar Hill |  13 |  4 |  100 |  313 |  150
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Ranthambore |  12 |  0 |  100 |  0 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Special Mate |  12 |  5 |  100 |  333 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Seranwen |  19 |  15 |  100 |  117 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | In The Binyanis |  11 |  0 |  100 |  0 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Shuh Shuh Gah |  13 |  4 |  100 |  313 |  197
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Milosam |  11 |  0 |  100 |  0 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Walcot Lathyrus |  12 |  5 |  100 |  241 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | One Conemara |  16 |  2 |  100 |  775 |  598
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Copper Birch |  12 |  2 |  100 |  762 |  604
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Glenwood Prince |  17 |  0 |  100 |  0 | -100
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Macs Return |  16 |  2 |  100 |  1020 |  869
GB/Ludl 6th Feb | TO BE PLACED | 108159271 | Neopolis |  19 |  0 |  100 |  0 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166644 | Mirific |  20 |  4 |  100 |  500 |  375
GB/Donc 7th Feb | TO BE PLACED | 108166644 | Quite Sparky |  11 |  5 |  100 |  220 |  109
GB/Donc 7th Feb | TO BE PLACED | 108166644 | Pobs Trophy |  13 |  9 |  100 |  144 |  37
GB/Donc 7th Feb | TO BE PLACED | 108166644 | Mutanaker |  17 |  7 |  100 |  236 |  124
GB/Donc 7th Feb | TO BE PLACED | 108166644 | Mon Desir |  13 |  6 |  100 |  208 |  98
GB/Donc 7th Feb | TO BE PLACED | 108166644 | Thatcherite |  12 |  6 |  100 |  192 |  82
GB/Donc 7th Feb | TO BE PLACED | 108166646 | Discoverie |  20 |  0 |  100 |  0 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166646 | Dare To Endeavour |  13 |  0 |  100 |  0 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166646 | Close Touch |  14 |  1 |  100 |  1176 |  1006
GB/Donc 7th Feb | TO BE PLACED | 108166646 | Champagne N Caviar |  13 |  0 |  100 |  0 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166646 | African Gold |  12 |  1 |  100 |  966 |  809
GB/Donc 7th Feb | TO BE PLACED | 108166652 | Harris Hawk |  12 |  3 |  100 |  383 |  264
GB/Donc 7th Feb | TO BE PLACED | 108166652 | Hunters Lodge |  12 |  3 |  100 |  383 |  264
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Hot Spice |  13 |  0 |  100 |  0 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Haljaferia |  13 |  0 |  100 |  0 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Las Verglas Star |  16 |  3 |  100 |  517 |  391
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Pass Muster |  12 |  0 |  100 |  0 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166654 | My Mate Jake |  19 |  4 |  100 |  463 |  339
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Favorite Girl |  11 |  0 |  100 |  0 |  945
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Arabian Heights |  12 |  7 |  100 |  164 |  56
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Brassbound |  12 |  6 |  100 |  177 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166654 | What A Good Night |  19 |  14 |  100 |  126 | -100
GB/Donc 7th Feb | TO BE PLACED | 108166654 | Ubaldo Des Menhies |  20 |  1 |  100 |  1393 |  1195
GB/Hunt 7th Feb | TO BE PLACED | 108166675 | Whatsabillion |  16 |  0 |  100 |  0 | -100
GB/Hunt 7th Feb | TO BE PLACED | 108166675 | Top Benefit |  16 |  14 |  100 |  111 |  5
GB/Hunt 7th Feb | TO BE PLACED | 108166675 | Raduis Bleu |  15 |  7 |  100 |  207 |  97
GB/Hunt 7th Feb | TO BE PLACED | 108166679 | Elite Beneficial |  12 |  0 |  100 |  0 | -100
GB/Hunt 7th Feb | TO BE PLACED | 108166679 | Uno Destruval |  15 |  6 |  100 |  242 |  130
GB/Hunt 7th Feb | TO BE PLACED | 108166679 | Green Hackle |  13 |  0 |  100 |  0 | -100
GB/Hunt 7th Feb | TO BE PLACED | 108166681 | Calculated Risk |  16 |  2 |  100 |  775 |  636
GB/Hunt 7th Feb | TO BE PLACED | 108166681 | Bohemian Rhapsody |  17 |  0 |  100 |  0 | -100
GB/Hunt 7th Feb | TO BE PLACED | 108166681 | Brinestine |  17 |  3 |  100 |  550 |  423
GB/Hunt 7th Feb | TO BE PLACED | 108166681 | Last Shadow |  12 |  5 |  100 |  230 |  119
GB/Hunt 7th Feb | TO BE PLACED | 108166683 | Teshali |  12 |  8 |  100 |  144 |  37
GB/Taun 7th Feb | TO BE PLACED | 108166691 | Broken Eagle |  15 |  0 |  100 |  0 | -100
GB/Taun 7th Feb | TO BE PLACED | 108166691 | Catch Me Up |  16 |  7 |  100 |  221 |  110
GB/Taun 7th Feb | TO BE PLACED | 108166691 | Long John |  12 |  4 |  100 |  288 |  173
GB/Taun 7th Feb | TO BE PLACED | 108166691 | Tahiti Dancer |  12 |  10 |  100 |  112 | -100
GB/Taun 7th Feb | TO BE PLACED | 108166693 | Cabimas |  13 |  5 |  100 |  250 |  138
GB/Taun 7th Feb | TO BE PLACED | 108166697 | Union Saint |  17 |  7 |  100 |  258 |  145
GB/Taun 7th Feb | TO BE PLACED | 108166699 | Milo Man |  15 |  3 |  100 |  483 |  311
GB/Taun 7th Feb | TO BE PLACED | 108166699 | Its April |  14 |  0 |  100 |  0 | -100
GB/Taun 7th Feb | TO BE PLACED | 108166699 | Rowanna |  11 |  10 |  100 |  112 |  7
GB/Wolv 7th Feb | TO BE PLACED | 108169499 | Lieutenant Dan |  11 |  2 |  100 |  458 |  335
GB/Wolv 7th Feb | TO BE PLACED | 108169499 | Haywain |  14 |  2 |  100 |  774 |  606
GB/Wolv 7th Feb | TO BE PLACED | 108169505 | Hand In Glove |  12 |  1 |  100 |  1085 |  927
GB/Wolv 7th Feb | TO BE PLACED | 108169507 | Sewn Up |  11 |  3 |  100 |  437 |  282
GB/Wolv 7th Feb | TO BE PLACED | 108169509 | Cadmium Loch |  15 |  4 |  100 |  375 |  200
GB/Wolv 7th Feb | TO BE PLACED | 108169509 | Adaeze |  16 |  3 |  100 |  548 |  421
GB/Wolv 7th Feb | TO BE PLACED | 108169509 | Dear Ben |  12 |  4 |  100 |  288 |  173
GB/Wolv 8th Feb | TO BE PLACED | 108174196 | Ingleby Star |  14 |  0 |  100 |  0 | -100
GB/Wolv 8th Feb | TO BE PLACED | 108174196 | Ivestar |  15 |  3 |  100 |  483 |  359
GB/Wolv 8th Feb | TO BE PLACED | 108174196 | Crimson Queen |  12 |  2 |  100 |  558 |  430
GB/Wolv 8th Feb | TO BE PLACED | 108174202 | Newstead Abbey |  20 |  1 |  100 |  1802 |  1602
GB/Wolv 8th Feb | TO BE PLACED | 108174206 | Capellanus |  11 |  3 |  100 |  377 |  258
GB/Wolv 8th Feb | TO BE PLACED | 108174208 | Mayforde Jack |  12 |  8 |  100 |  144 |  37
GB/Wolv 8th Feb | TO BE PLACED | 108174208 | Lignum Vitae |  11 |  7 |  100 |  149 | -6
GB/Wolv 8th Feb | TO BE PLACED | 108174210 | Titan Diamond |  12 |  3 |  100 |  383 |  226
GB/Wolv 8th Feb | TO BE PLACED | 108174210 | Rise To Glory |  12 |  5 |  100 |  230 |  73
GB/Bang 8th Feb | TO BE PLACED | 108176687 | Best Excuse |  18 |  0 |  100 |  0 | -100
GB/Bang 8th Feb | TO BE PLACED | 108176687 | Gee Hi |  20 |  2 |  100 |  833 |  636
GB/Bang 8th Feb | TO BE PLACED | 108176691 | Perfect Candidate |  12 |  5 |  100 |  230 |  73
GB/Bang 8th Feb | TO BE PLACED | 108176693 | Victory Gunner |  17 |  5 |  100 |  330 |  214
GB/Bang 8th Feb | TO BE PLACED | 108176697 | Fair Gun Lady |  16 |  0 |  100 |  0 | -100
GB/Bang 8th Feb | TO BE PLACED | 108176697 | Brantingham Breeze |  12 |  1 |  100 |  865 |  707
GB/Bang 8th Feb | TO BE PLACED | 108176699 | Lincolns Inn |  17 |  0 |  100 |  0 | -100
GB/Bang 8th Feb | TO BE PLACED | 108176699 | Noble Ben |  18 |  3 |  100 |  694 |  560
GB/Newc 8th Feb | TO BE PLACED | 108176717 | Charming Knight |  12 |  0 |  100 |  0 | -100
GB/Newc 8th Feb | TO BE PLACED | 108176717 | Almond Court |  16 |  5 |  100 |  310 |  133
GB/Newc 8th Feb | TO BE PLACED | 108176721 | Ballyben |  12 |  2 |  100 |  596 |  438
GB/Newc 8th Feb | TO BE PLACED | 108176721 | Franky Spec |  20 |  0 |  100 |  0 | -100
GB/Newc 8th Feb | TO BE PLACED | 108176721 | Blue Cove |  17 |  0 |  100 |  0 | -100
GB/Ling 9th Feb | TO BE PLACED | 108176731 | High n Dry |  12 |  6 |  100 |  213 |  51
GB/Ling 9th Feb | TO BE PLACED | 108176731 | Handsome Molly |  12 |  2 |  100 |  584 |  454
GB/Ling 9th Feb | TO BE PLACED | 108176733 | Bubbly Bailey |  12 |  2 |  100 |  605 |  475
GB/Ling 9th Feb | TO BE PLACED | 108176733 | Alshan Fajer |  13 |  0 |  100 |  0 | -100
GB/Ling 9th Feb | TO BE PLACED | 108176733 | Lady Who |  14 |  1 |  100 |  1023 |  872
GB/Ling 9th Feb | TO BE PLACED | 108176733 | Awattan |  14 |  8 |  100 |  184 |  14
GB/Ling 9th Feb | TO BE PLACED | 108176735 | Bonbon Bonnie |  11 |  0 |  100 |  0 | -100
GB/Ling 9th Feb | TO BE PLACED | 108176735 | Firmdecisions |  12 |  7 |  100 |  167 |  7
GB/Ling 9th Feb | TO BE PLACED | 108176735 | Dont Be Scilly |  12 |  6 |  100 |  192 |  82
GB/Ling 9th Feb | TO BE PLACED | 108176735 | Jofranka |  12 |  2 |  100 |  656 |  523
GB/Ling 9th Feb | TO BE PLACED | 108176737 | Night Trade |  11 |  6 |  100 |  172 |  63
GB/Ling 9th Feb | TO BE PLACED | 108176739 | Jack My Boy |  11 |  2 |  100 |  577 |  421
GB/Ling 9th Feb | TO BE PLACED | 108176743 | Mawaakef |  13 |  2 |  100 |  625 |  463
GB/Wolv 9th Feb | TO BE PLACED | 108176751 | Zing Wing |  12 |  4 |  100 |  328 |  168
GB/Wolv 9th Feb | TO BE PLACED | 108176753 | Hamla |  12 |  1 |  100 |  839 |  682
GB/Wolv 9th Feb | TO BE PLACED | 108176753 | Empowermentofwomen |  14 |  1 |  100 |  1164 |  996
GB/Wolv 9th Feb | TO BE PLACED | 108176755 | Good Evans |  17 |  1 |  100 |  1542 |  1360
GB/Wolv 9th Feb | TO BE PLACED | 108176759 | Dream Win |  13 |  5 |  100 |  250 |  138
GB/Kemp 8th Feb | TO BE PLACED | 108176761 | County Zen |  12 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176761 | Posh Emily |  12 |  5 |  100 |  244 |  132
GB/Kemp 8th Feb | TO BE PLACED | 108176761 | Superciliary |  11 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176761 | Star Of Massini |  11 |  7 |  100 |  158 |  3
GB/Kemp 8th Feb | TO BE PLACED | 108176763 | Perazzi George |  18 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176763 | Carrowbeg |  18 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176763 | Berkeley Barron |  19 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176763 | Three Old Amigos |  19 |  3 |  100 |  617 |  486
GB/Kemp 8th Feb | TO BE PLACED | 108176763 | My Silver Lilly |  12 |  9 |  100 |  128 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176763 | Theatre Evening |  14 |  11 |  100 |  123 |  17
GB/Kemp 8th Feb | TO BE PLACED | 108176765 | Nozic |  12 |  2 |  100 |  605 |  448
GB/Kemp 8th Feb | TO BE PLACED | 108176765 | Takeroc |  11 |  8 |  100 |  141 |  34
GB/Kemp 8th Feb | TO BE PLACED | 108176767 | Russian Flag |  14 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176767 | Legend Erry |  17 |  4 |  100 |  413 |  292
GB/Kemp 8th Feb | TO BE PLACED | 108176767 | Cladding |  17 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176767 | Conigre |  18 |  6 |  100 |  292 |  177
GB/Kemp 8th Feb | TO BE PLACED | 108176767 | Racey Lacey |  11 |  4 |  100 |  275 |  161
GB/Kemp 8th Feb | TO BE PLACED | 108176771 | Moleskin |  12 |  3 |  100 |  383 |  264
GB/Kemp 8th Feb | TO BE PLACED | 108176773 | Ebbor Gorge |  11 |  8 |  100 |  134 |  27
GB/Kemp 8th Feb | TO BE PLACED | 108176773 | Caroles Destrier |  13 |  5 |  100 |  246 |  134
GB/Kemp 8th Feb | TO BE PLACED | 108176773 | Yabadabadoo |  13 |  1 |  100 |  926 |  780
GB/Kemp 8th Feb | TO BE PLACED | 108176773 | Slaney Star |  15 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176773 | Highway Joe |  15 |  0 |  100 |  0 | -100
GB/Kemp 8th Feb | TO BE PLACED | 108176773 | Yes I Will |  16 |  5 |  100 |  327 |  211
GB/Newb 9th Feb | TO BE PLACED | 108177321 | Manyriverstocross |  11 |  10 |  100 |  110 |  5
GB/Newb 9th Feb | TO BE PLACED | 108177321 | Petit Robin |  11 |  6 |  100 |  184 |  75
GB/Newb 9th Feb | TO BE PLACED | 108177321 | Ingleby Spirit |  11 |  0 |  100 |  0 | -100
GB/Newb 9th Feb | TO BE PLACED | 108177321 | First In The Queue |  12 |  0 |  100 |  0 | -100
GB/Newb 9th Feb | TO BE PLACED | 108177321 | Into Wain |  14 |  11 |  100 |  125 |  19
GB/Newb 9th Feb | TO BE PLACED | 108177321 | Cotton Mill |  11 |  3 |  100 |  390 |  235
GB/Newb 9th Feb | TO BE PLACED | 108197358 | Aciano |  12 |  11 |  100 |  114 | -100
GB/Newb 9th Feb | TO BE PLACED | 108197358 | Ullswater |  14 |  13 |  100 |  108 |  2
GB/Newb 9th Feb | TO BE PLACED | 108197358 | Military Precision |  14 |  9 |  100 |  163 |  55
GB/Newb 9th Feb | TO BE PLACED | 108197358 | Kuda Huraa |  12 |  4 |  100 |  288 |  173
GB/Newb 9th Feb | TO BE PLACED | 108197358 | Lac Fontana |  13 |  1 |  100 |  984 |  822
GB/Newb 9th Feb | TO BE PLACED | 108197358 | Chatterbox |  12 |  1 |  100 |  1065 |  907
GB/Newb 9th Feb | TO BE PLACED | 108197358 | Hand On Bach |  15 |  0 |  100 |  0 | -100
GB/Newb 9th Feb | TO BE PLACED | 108197360 | Captain Sunshine |  19 |  13 |  100 |  152 | -43
GB/Newb 9th Feb | TO BE PLACED | 108197360 | Barafundle |  11 |  9 |  100 |  128 | -27
GB/Newb 9th Feb | TO BE PLACED | 108197360 | Lundy Sky |  13 |  8 |  100 |  141 | -100
GB/Newb 9th Feb | TO BE PLACED | 108197360 | Spirit River |  13 |  7 |  100 |  186 |  76
GB/Newb 9th Feb | TO BE PLACED | 108197360 | Rangitoto |  12 |  2 |  100 |  513 |  388
GB/Newb 9th Feb | TO BE PLACED | 108197362 | Mail De Bievre |  12 |  2 |  100 |  706 |  570
GB/Newb 9th Feb | TO BE PLACED | 108197370 | Caledonia |  12 |  4 |  100 |  288 |  130
GB/Newb 9th Feb | TO BE PLACED | 108197370 | Vago Collonges |  13 |  2 |  100 |  817 |  654
GB/Uttox 9th Feb | TO BE PLACED | 108197399 | Bertie Boru |  15 |  2 |  100 |  657 |  481
GB/Uttox 9th Feb | TO BE PLACED | 108197403 | Dalrymple |  12 |  4 |  100 |  288 |  173
GB/Uttox 9th Feb | TO BE PLACED | 108197403 | I Know The Code |  13 |  4 |  100 |  313 |  150
GB/Uttox 9th Feb | TO BE PLACED | 108197405 | Notabotheronme |  11 |  0 |  100 |  0 | -100
GB/Uttox 9th Feb | TO BE PLACED | 108197409 | Phase Shift |  11 |  10 |  100 |  112 |  7
GB/Warw 9th Feb | TO BE PLACED | 108198345 | Fago |  11 |  1 |  100 |  877 |  733
GB/Warw 9th Feb | TO BE PLACED | 108198347 | Love Of Tara |  11 |  5 |  100 |  201 |  91
GB/Warw 9th Feb | TO BE PLACED | 108198347 | Little Carmela |  13 |  0 |  100 |  0 | -100
GB/Warw 9th Feb | TO BE PLACED | 108198347 | Okafranca |  14 |  4 |  100 |  373 |  255
GB/Warw 9th Feb | TO BE PLACED | 108198351 | Sergeant Dick |  12 |  0 |  100 |  0 | -100
GB/Warw 9th Feb | TO BE PLACED | 108198351 | Accordion Exhibit |  12 |  10 |  100 |  115 |  9
GB/Warw 9th Feb | TO BE PLACED | 108198351 | Ballylifen |  11 |  2 |  100 |  545 |  390
GB/Sthl 10th Feb | TO BE PLACED | 108200067 | Mighty Whitey |  11 |  5 |  100 |  229 |  118
GB/Sthl 10th Feb | TO BE PLACED | 108200073 | Balmoral Castle |  13 |  2 |  100 |  731 |  594
GB/Sthl 10th Feb | TO BE PLACED | 108200077 | Big City Boy |  11 |  9 |  100 |  128 |  22
GB/Sthl 10th Feb | TO BE PLACED | 108200079 | Desert Strike |  12 |  7 |  100 |  164 |  56
GB/Sthl 10th Feb | TO BE PLACED | 108200079 | Caramelita |  12 |  4 |  100 |  288 |  173
GB/Extr 10th Feb | TO BE PLACED | 108210456 | Newmans Boy |  12 |  0 |  100 |  0 | -100
GB/Extr 10th Feb | TO BE PLACED | 108210456 | Many Clouds |  13 |  1 |  100 |  954 |  792
GB/Extr 10th Feb | TO BE PLACED | 108210456 | Moorlands Mist |  11 |  5 |  100 |  222 | -100
GB/Extr 10th Feb | TO BE PLACED | 108210456 | Buckhorn Tom |  13 |  7 |  100 |  222 | -100
GB/Extr 10th Feb | TO BE PLACED | 108210456 | Bredon Hill Lad |  16 |  12 |  100 |  145 | -100
GB/Extr 10th Feb | TO BE PLACED | 108210456 | Darkestbeforedawn |  11 |  0 |  100 |  0 |  945
GB/Extr 10th Feb | TO BE PLACED | 108210456 | Stage King |  12 |  7 |  100 |  165 |  57
GB/Extr 10th Feb | TO BE PLACED | 108210458 | Enchanting Smile |  12 |  4 |  100 |  246 | -100
GB/Extr 10th Feb | TO BE PLACED | 108210458 | High Ville |  11 |  7 |  100 |  245 | -100
GB/Extr 10th Feb | TO BE PLACED | 108210458 | Red Riverman |  14 |  10 |  100 |  135 |  28
GB/Extr 10th Feb | TO BE PLACED | 108210458 | Puffin Billy |  12 |  1 |  100 |  1106 |  948
GB/Extr 10th Feb | TO BE PLACED | 108210462 | Midnight Haze |  13 |  7 |  100 |  179 |  70
GB/Extr 10th Feb | TO BE PLACED | 108210462 | Bendant |  11 |  3 |  100 |  374 |  255
GB/Extr 10th Feb | TO BE PLACED | 108210464 | Dare Me |  12 |  1 |  100 |  820 |  661
GB/Extr 10th Feb | TO BE PLACED | 108210464 | Act Of Kalanisi |  13 |  1 |  100 |  933 |  786
GB/Extr 10th Feb | TO BE PLACED | 108210464 | Colour Squadron |  20 |  1 |  100 |  1696 |  1498
GB/Extr 10th Feb | TO BE PLACED | 108210466 | Maire Rua |  12 |  8 |  100 |  145 | -100
GB/Extr 10th Feb | TO BE PLACED | 108210466 | Sweet Like You |  12 |  2 |  100 |  673 |  539
GB/FfosL 17th Feb | TO BE PLACED | 108276100 | Sapphire Rouge |  11 |  6 |  100 |  183 |  74
GB/Wolv 11th Feb | TO BE PLACED | 108210415 | Busy Bimbo |  13 |  0 |  100 |  0 | -100
GB/Wolv 11th Feb | TO BE PLACED | 108210415 | Miserere Mei |  15 |  1 |  100 |  986 |  814
GB/Wolv 11th Feb | TO BE PLACED | 108210419 | Zafaraban |  19 |  0 |  100 |  0 | -100
GB/Wolv 11th Feb | TO BE PLACED | 108210419 | Full Swing |  19 |  1 |  100 |  1555 |  1362
GB/Wolv 11th Feb | TO BE PLACED | 108210423 | Mountain Range |  11 |  3 |  100 |  374 |  255
