rl_20190409_202225254.log:2019-04-09 20:22:20.972 |datapoint|04:07.485|1.124466882|2m INHF                                           |
rl_20190409_202225254.log:2019-04-09 20:22:20.984 |datapoint|02:06.742|1.124477421|1m2f Hcap                                         |
rl_20190409_202225254.log:2019-04-09 20:22:20.991 |datapoint|01:09.197|1.124477562|6f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:21.025 |datapoint|06:24.789|1.124466887|3m1f Grd1 Nov Chs                                 |
rl_20190409_202225254.log:2019-04-09 20:22:21.033 |datapoint|01:21.464|1.124477426|7f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:21.042 |datapoint|01:28.248|1.124477567|7f Sell Stks                                      |
rl_20190409_202225254.log:2019-04-09 20:22:21.063 |datapoint|04:05.421|1.124466892|2m INHF                                           |
rl_20190409_202225254.log:2019-04-09 20:22:21.069 |datapoint|00:58.243|1.124477431|5f Mdn Stks                                       |
rl_20190409_202225254.log:2019-04-09 20:22:21.078 |datapoint|01:25.771|1.124477436|7f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:21.098 |datapoint|03:37.328|1.124477577|2m Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:21.108 |datapoint|01:46.110|1.124477582|1m Mdn Stks                                       |
rl_20190409_202225254.log:2019-04-09 20:22:23.225 |datapoint|01:49.467|1.124491416|1m App Hcap                                       |
rl_20190409_202225254.log:2019-04-09 20:22:23.231 |datapoint|00:59.978|1.124491328|5f Cond Stks                                      |
rl_20190409_202225254.log:2019-04-09 20:22:23.239 |datapoint|01:28.751|1.124491421|7f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.252 |datapoint|02:12.108|1.124491380|1m2f Mdn Stks                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.262 |datapoint|01:40.654|1.124491333|1m Cond Stks                                      |
rl_20190409_202225254.log:2019-04-09 20:22:23.269 |datapoint|01:11.393|1.124491426|6f Nov Stks                                       |
rl_20190409_202225254.log:2019-04-09 20:22:23.278 |datapoint|01:42.082|1.124491385|1m Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.296 |datapoint|03:25.969|1.124491338|2m Grp3                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.321 |datapoint|04:59.242|1.124485654|2m4f Hcap Hrd                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.333 |datapoint|02:12.892|1.124491390|1m2f Hcap                                         |
rl_20190409_202225254.log:2019-04-09 20:22:23.341 |datapoint|01:14.108|1.124491343|6f Grp3                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.347 |datapoint|01:13.297|1.124491436|6f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.354 |datapoint|01:12.724|1.124491395|6f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.364 |datapoint|01:41.012|1.124491348|1m Listed                                         |
rl_20190409_202225254.log:2019-04-09 20:22:23.370 |datapoint|01:01.132|1.124491456|5f Nov Stks                                       |
rl_20190409_202225254.log:2019-04-09 20:22:23.391 |datapoint|04:06.936|1.124492370|2m Hunt Chs                                       |
rl_20190409_202225254.log:2019-04-09 20:22:23.399 |datapoint|01:18.530|1.124491400|6f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.408 |datapoint|01:41.824|1.124491353|1m Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.417 |datapoint|01:36.252|1.124491461|1m Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.427 |datapoint|01:48.522|1.124491446|1m Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.434 |datapoint|01:17.898|1.124491405|6f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.468 |datapoint|06:17.427|1.124485669|3m1f Grd1 Chs                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.483 |datapoint|02:39.639|1.124491466|1m4f Hcap                                         |
rl_20190409_202225254.log:2019-04-09 20:22:23.493 |datapoint|01:48.898|1.124491451|1m Mdn                                            |
rl_20190409_202225254.log:2019-04-09 20:22:23.527 |datapoint|06:36.170|1.124492380|3m1f Hunt Chs                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.532 |datapoint|00:59.513|1.124491410|5f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.553 |datapoint|03:55.630|1.124485674|2m Grd1 INHF                                      |
rl_20190409_202225254.log:2019-04-09 20:22:23.553 |datapoint|00:00.000|1.124491471|1m2f Mdn Stks                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.589 |datapoint|06:46.290|1.124492385|3m2f Hunt Chs                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.615 |datapoint|05:05.420|1.124485679|2m4f Hcap Chs                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.624 |datapoint|01:31.725|1.124491476|1m Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.660 |datapoint|06:44.371|1.124492390|3m1f Hunt Chs                                     |
rl_20190409_202225254.log:2019-04-09 20:22:23.668 |datapoint|01:22.174|1.124491481|7f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.712 |datapoint|08:43.069|1.124492395|4m Hunt Chs                                       |
rl_20190409_202225254.log:2019-04-09 20:22:23.719 |datapoint|01:02.278|1.124491486|5f Hcap                                           |
rl_20190409_202225254.log:2019-04-09 20:22:23.747 |datapoint|05:21.377|1.124492400|2m5f Hunt Chs                                     |
rl_20190409_202225254.log:2019-04-09 20:22:25.250 |datapoint|01:35.305|1.124514245|1m Mdn Stks                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.256 |datapoint|00:59.955|1.124514280|5f Stks                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.275 |datapoint|03:24.155|1.124514250|2m Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.282 |datapoint|01:13.246|1.124514285|6f Mdn Stks                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.293 |datapoint|02:05.145|1.124514255|1m2f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:25.302 |datapoint|01:24.699|1.124514260|7f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.313 |datapoint|01:58.647|1.124514295|1m1f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:25.333 |datapoint|04:08.645|1.124491947|2m Hcap Hrd                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.347 |datapoint|02:31.873|1.124514265|1m4f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:25.369 |datapoint|04:16.520|1.124491952|2m Hcap Chs                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.376 |datapoint|01:08.214|1.124514270|6f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.383 |datapoint|01:08.817|1.124514305|6f Stks                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.430 |datapoint|09:07.059|1.124491957|4m1f XC Chs                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.436 |datapoint|01:09.068|1.124514275|6f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.459 |datapoint|04:21.917|1.124514749|2m1f Mdn Hrd                                      |
rl_20190409_202229959.log:2019-04-09 20:22:25.469 |datapoint|01:45.134|1.124514310|1m Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.501 |datapoint|06:08.412|1.124491962|3m Grd1 Hrd                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.529 |datapoint|05:11.450|1.124514754|2m3f Hcap Chs                                     |
rl_20190409_202229959.log:2019-04-09 20:22:25.534 |datapoint|01:00.313|1.124514210|5f Nov Stks                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.562 |datapoint|05:30.881|1.124514759|2m5f Hcap Hrd                                     |
rl_20190409_202229959.log:2019-04-09 20:22:25.572 |datapoint|01:40.872|1.124514215|1m Mdn Stks                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.595 |datapoint|04:16.451|1.124491972|2m Grd1 Nov Chs                                   |
rl_20190409_202229959.log:2019-04-09 20:22:25.618 |datapoint|04:24.606|1.124514764|2m Hcap Chs                                       |
rl_20190409_202229959.log:2019-04-09 20:22:25.625 |datapoint|01:15.268|1.124514220|6f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.647 |datapoint|04:15.441|1.124491977|2m Nov Hrd                                        |
rl_20190409_202229959.log:2019-04-09 20:22:25.671 |datapoint|04:24.753|1.124514769|2m1f Hcap Hrd                                     |
rl_20190409_202229959.log:2019-04-09 20:22:25.686 |datapoint|02:44.809|1.124514225|1m5f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:25.714 |datapoint|05:22.202|1.124514774|2m3f Nov Hunt Chs                                 |
rl_20190409_202229959.log:2019-04-09 20:22:25.719 |datapoint|00:57.228|1.124514230|5f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:25.743 |datapoint|04:21.659|1.124514779|2m1f NHF                                          |
rl_20190409_202229959.log:2019-04-09 20:22:25.753 |datapoint|01:38.146|1.124514240|1m Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:26.711 |datapoint|02:41.977|1.124536002|1m4f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:26.721 |datapoint|00:58.571|1.124536042|5f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:26.736 |datapoint|01:35.824|1.124531116|1m Sell Stks                                      |
rl_20190409_202229959.log:2019-04-09 20:22:26.756 |datapoint|02:10.275|1.124536007|1m2f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:26.766 |datapoint|00:59.639|1.124536047|5f Nov Stks                                       |
rl_20190409_202229959.log:2019-04-09 20:22:26.775 |datapoint|00:57.858|1.124531121|5f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:26.795 |datapoint|02:11.741|1.124536012|1m2f Mdn Stks                                     |
rl_20190409_202229959.log:2019-04-09 20:22:26.808 |datapoint|01:43.451|1.124536052|1m Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:26.817 |datapoint|01:33.644|1.124531126|1m Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:26.822 |datapoint|00:58.463|1.124536017|5f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:26.839 |datapoint|03:09.934|1.124536057|1m6f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:26.867 |datapoint|05:20.063|1.124514854|2m4f Hunt Chs                                     |
rl_20190409_202229959.log:2019-04-09 20:22:26.881 |datapoint|02:31.185|1.124531131|1m4f Hcap                                         |
rl_20190409_202229959.log:2019-04-09 20:22:26.889 |datapoint|01:31.769|1.124536022|1m Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:26.911 |datapoint|04:02.543|1.124535952|2m Hcap Hrd                                       |
rl_20190409_202229959.log:2019-04-09 20:22:26.948 |datapoint|06:55.604|1.124535992|3m1f Hcap Chs                                     |
rl_20190409_202229959.log:2019-04-09 20:22:26.983 |datapoint|06:35.195|1.124514889|3m1f Hunt Chs                                     |
rl_20190409_202229959.log:2019-04-09 20:22:27.009 |datapoint|04:46.305|1.124535957|2m3f Nov Hrd                                      |
rl_20190409_202229959.log:2019-04-09 20:22:27.027 |datapoint|03:23.616|1.124535997|1m5f NHF                                          |
rl_20190409_202229959.log:2019-04-09 20:22:27.061 |datapoint|06:17.421|1.124535962|3m Nov Chs                                        |
rl_20190409_202229959.log:2019-04-09 20:22:29.712 |datapoint|03:58.968|1.124565113|2m Mdn Hrd                                        |
rl_20190409_202229959.log:2019-04-09 20:22:29.722 |datapoint|01:49.395|1.124536078|1m1f Hcap Stks                                    |
rl_20190409_202229959.log:2019-04-09 20:22:29.728 |datapoint|01:01.800|1.124564265|5f Nov Stks                                       |
rl_20190409_202229959.log:2019-04-09 20:22:29.760 |datapoint|06:36.557|1.124536140|3m XC Chs                                         |
rl_20190409_202229959.log:2019-04-09 20:22:29.765 |datapoint|01:12.780|1.124564270|6f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:29.772 |datapoint|01:23.405|1.124564469|7f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:29.799 |datapoint|06:06.908|1.124565123|2m7f Hcap Hrd                                     |
rl_20190409_202229959.log:2019-04-09 20:22:29.811 |datapoint|02:29.787|1.124536088|1m4f Grp2                                         |
rl_20190409_202229959.log:2019-04-09 20:22:29.848 |datapoint|08:06.662|1.124536145|3m6f Hcap Chs                                     |
rl_20190409_202229959.log:2019-04-09 20:22:29.854 |datapoint|01:01.902|1.124564275|5f Mdn Stks                                       |
rl_20190409_202229959.log:2019-04-09 20:22:29.859 |datapoint|00:57.872|1.124564477|5f Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:29.888 |datapoint|06:23.861|1.124565128|3m Hcap Chs                                       |
rl_20190409_202229959.log:2019-04-09 20:22:29.895 |datapoint|01:32.910|1.124536093|1m Grp1                                           |
rl_20190409_202229959.log:2019-04-09 20:22:29.917 |datapoint|04:37.751|1.124536150|2m2f Grd1 Hrd                                     |
rl_20190409_202229959.log:2019-04-09 20:22:29.925 |datapoint|01:45.176|1.124564280|1m Hcap                                           |
rl_20190409_202229959.log:2019-04-09 20:22:29.934 |datapoint|01:36.104|1.124564484|1m Listed                                         |
rl_20190409_202234540.log:2019-04-09 20:22:29.964 |datapoint|06:32.413|1.124565133|3m Nov Hcap Chs                                   |
rl_20190409_202234540.log:2019-04-09 20:22:29.971 |datapoint|01:09.749|1.124536098|6f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:29.991 |datapoint|03:58.929|1.124536155|2m Grd1 Hrd                                       |
rl_20190409_202234540.log:2019-04-09 20:22:29.999 |datapoint|01:24.462|1.124564490|7f Mdn Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:30.027 |datapoint|05:47.579|1.124565138|2m5f Hcap Chs                                     |
rl_20190409_202234540.log:2019-04-09 20:22:30.038 |datapoint|02:02.068|1.124536103|1m2f Listed                                       |
rl_20190409_202234540.log:2019-04-09 20:22:30.069 |datapoint|06:35.050|1.124536160|3m1f Hcap Chs                                     |
rl_20190409_202234540.log:2019-04-09 20:22:30.084 |datapoint|02:51.334|1.124564290|1m4f Mdn Stks                                     |
rl_20190409_202234540.log:2019-04-09 20:22:30.094 |datapoint|02:04.469|1.124564495|1m2f Hcap Stks                                    |
rl_20190409_202234540.log:2019-04-09 20:22:30.101 |datapoint|01:21.483|1.124564230|6f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:30.133 |datapoint|06:15.264|1.124565143|2m7f Nov Hcap Hrd                                 |
rl_20190409_202234540.log:2019-04-09 20:22:30.155 |datapoint|04:57.545|1.124536165|2m4f Hcap Hrd                                     |
rl_20190409_202234540.log:2019-04-09 20:22:30.160 |datapoint|01:01.212|1.124564295|5f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:30.189 |datapoint|05:22.169|1.124564537|2m4f Nov Chs                                      |
rl_20190409_202234540.log:2019-04-09 20:22:30.209 |datapoint|04:04.195|1.124536170|2m INHF                                           |
rl_20190409_202234540.log:2019-04-09 20:22:30.217 |datapoint|01:13.274|1.124564240|6f Mdn Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:30.240 |datapoint|04:22.052|1.124564542|2m Hcap Hrd                                       |
rl_20190409_202234540.log:2019-04-09 20:22:30.260 |datapoint|03:55.758|1.124574187|1m7f Charity Stks                                 |
rl_20190409_202234540.log:2019-04-09 20:22:30.267 |datapoint|01:02.984|1.124564245|5f Nov Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:30.302 |datapoint|06:44.252|1.124564547|3m Hcap Chs                                       |
rl_20190409_202234540.log:2019-04-09 20:22:30.310 |datapoint|01:27.936|1.124564250|7f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:30.347 |datapoint|06:47.608|1.124564552|3m Mdn Hunt Chs                                   |
rl_20190409_202234540.log:2019-04-09 20:22:30.365 |datapoint|03:20.215|1.124564255|1m6f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:30.390 |datapoint|04:25.829|1.124564557|2m Nov Hrd                                        |
rl_20190409_202234540.log:2019-04-09 20:22:30.405 |datapoint|02:44.734|1.124564260|1m4f App Hcap                                     |
rl_20190409_202234540.log:2019-04-09 20:22:30.445 |datapoint|05:32.250|1.124564562|2m4f Hcap Chs                                     |
rl_20190409_202234540.log:2019-04-09 20:22:31.282 |datapoint|01:15.272|1.124589984|6f Mdn Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:31.291 |datapoint|00:58.930|1.124590026|5f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:31.313 |datapoint|02:30.623|1.124566660|1m4f Hcap Stks                                    |
rl_20190409_202234540.log:2019-04-09 20:22:31.340 |datapoint|03:07.199|1.124589989|1m6f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.355 |datapoint|01:36.105|1.124590061|7f Mdn                                            |
rl_20190409_202234540.log:2019-04-09 20:22:31.368 |datapoint|01:50.534|1.124566667|1m1f Grp2                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.376 |datapoint|01:10.757|1.124589994|6f Mdn Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:31.391 |datapoint|02:55.324|1.124590036|1m5f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.400 |datapoint|01:39.712|1.124590066|7f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:31.406 |datapoint|00:59.434|1.124589999|5f Cond Stks                                      |
rl_20190409_202234540.log:2019-04-09 20:22:31.420 |datapoint|02:30.076|1.124590041|1m3f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.429 |datapoint|01:39.464|1.124590071|7f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:31.437 |datapoint|01:33.417|1.124566681|1m Grp1                                           |
rl_20190409_202234540.log:2019-04-09 20:22:31.450 |datapoint|02:10.207|1.124590004|1m2f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.455 |datapoint|00:59.194|1.124590046|5f Cond Stks                                      |
rl_20190409_202234540.log:2019-04-09 20:22:31.465 |datapoint|01:41.516|1.124590076|7f Stks                                           |
rl_20190409_202234540.log:2019-04-09 20:22:31.471 |datapoint|00:56.744|1.124566688|5f Mdn Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:31.486 |datapoint|02:34.575|1.124590009|1m4f Mdn Stks                                     |
rl_20190409_202234540.log:2019-04-09 20:22:31.496 |datapoint|01:52.250|1.124590051|1m Mdn Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:31.514 |datapoint|03:15.105|1.124590081|1m4f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.526 |datapoint|02:04.008|1.124566695|1m2f Listed                                       |
rl_20190409_202234540.log:2019-04-09 20:22:31.534 |datapoint|01:25.574|1.124590014|7f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:31.549 |datapoint|02:41.305|1.124590086|1m2f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.560 |datapoint|02:02.119|1.124566702|1m2f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:31.568 |datapoint|01:25.179|1.124590019|7f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:31.584 |datapoint|02:43.178|1.124590091|1m2f Mdn                                          |
rl_20190409_202234540.log:2019-04-09 20:22:34.216 |datapoint|04:33.450|1.124600455|2m3f Nov Hrd                                      |
rl_20190409_202234540.log:2019-04-09 20:22:34.238 |datapoint|03:52.428|1.124600462|2m Mdn Hrd                                        |
rl_20190409_202234540.log:2019-04-09 20:22:34.259 |datapoint|03:54.378|1.124600469|2m Nov Hcap Chs                                   |
rl_20190409_202234540.log:2019-04-09 20:22:34.266 |datapoint|01:11.653|1.124600011|6f App Hcap                                       |
rl_20190409_202234540.log:2019-04-09 20:22:34.281 |datapoint|02:42.504|1.124600111|1m4f Mdn Stks                                     |
rl_20190409_202234540.log:2019-04-09 20:22:34.287 |datapoint|01:00.330|1.124600062|5f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:34.319 |datapoint|06:02.613|1.124600476|3m1f Hcap Hrd                                     |
rl_20190409_202234540.log:2019-04-09 20:22:34.340 |datapoint|03:59.507|1.124600374|2m Mdn Hrd                                        |
rl_20190409_202234540.log:2019-04-09 20:22:34.360 |datapoint|03:45.240|1.124600414|2m Nov Hrd                                        |
rl_20190409_202234540.log:2019-04-09 20:22:34.367 |datapoint|01:09.155|1.124600016|6f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:34.373 |datapoint|01:00.086|1.124600116|5f Nov Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:34.379 |datapoint|01:00.451|1.124600338|5f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:34.400 |datapoint|03:51.017|1.124600067|2m1f Hcap                                         |
rl_20190409_202234540.log:2019-04-09 20:22:34.427 |datapoint|05:03.310|1.124600483|2m4f Hcap Chs                                     |
rl_20190409_202234540.log:2019-04-09 20:22:34.427 |datapoint|00:00.000|1.124600419|2m4f Nov Chs                                      |
rl_20190409_202234540.log:2019-04-09 20:22:34.434 |datapoint|01:03.497|1.124600121|5f Hcap                                           |
rl_20190409_202234540.log:2019-04-09 20:22:34.442 |datapoint|01:26.956|1.124600343|7f Listed                                         |
rl_20190409_202234540.log:2019-04-09 20:22:34.449 |datapoint|01:04.387|1.124600072|5f Nov Stks                                       |
rl_20190409_202234540.log:2019-04-09 20:22:34.469 |datapoint|03:48.987|1.124600490|2m Hcap Hrd                                       |
rl_20190409_202234540.log:2019-04-09 20:22:34.500 |datapoint|05:40.431|1.124600384|2m6f Hrd                                          |
rl_20190409_202234540.log:2019-04-09 20:22:34.527 |datapoint|05:10.609|1.124600424|2m5f Nov Hrd                                      |
rl_20190409_202234540.log:2019-04-09 20:22:34.536 |datapoint|01:40.895|1.124600026|1m Mdn Stks                                       |
rl_20190409_202238296.log:2019-04-09 20:22:34.548 |datapoint|02:02.417|1.124600126|1m2f Hcap                                         |
rl_20190409_202238296.log:2019-04-09 20:22:34.556 |datapoint|01:25.413|1.124600348|7f Grp3                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.564 |datapoint|01:42.408|1.124600077|1m Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.588 |datapoint|04:38.601|1.124600497|2m3f Hcap Hrd                                     |
rl_20190409_202238296.log:2019-04-09 20:22:34.616 |datapoint|05:13.550|1.124600389|2m4f Beg Chs                                      |
rl_20190409_202238296.log:2019-04-09 20:22:34.647 |datapoint|05:55.264|1.124600429|3m Hcap Chs                                       |
rl_20190409_202238296.log:2019-04-09 20:22:34.657 |datapoint|01:39.627|1.124600031|1m Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.666 |datapoint|01:41.280|1.124600131|1m Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.678 |datapoint|02:07.918|1.124600353|1m2f Grp3                                         |
rl_20190409_202238296.log:2019-04-09 20:22:34.687 |datapoint|01:44.183|1.124600082|1m Class Stks                                     |
rl_20190409_202238296.log:2019-04-09 20:22:34.713 |datapoint|04:55.296|1.124600504|2m3f Hcap Hrd                                     |
rl_20190409_202238296.log:2019-04-09 20:22:34.725 |datapoint|02:03.887|1.124600036|1m2f Hcap                                         |
rl_20190409_202238296.log:2019-04-09 20:22:34.733 |datapoint|01:31.861|1.124600136|7f Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.742 |datapoint|01:44.212|1.124600358|1m Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.754 |datapoint|02:09.853|1.124600087|1m2f Hcap                                         |
rl_20190409_202238296.log:2019-04-09 20:22:34.787 |datapoint|05:59.915|1.124600399|2m7f Hunt Chs                                     |
rl_20190409_202238296.log:2019-04-09 20:22:34.814 |datapoint|05:02.585|1.124600439|2m5f Hcap Hrd                                     |
rl_20190409_202238296.log:2019-04-09 20:22:34.822 |datapoint|01:31.189|1.124600141|7f Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.832 |datapoint|01:42.689|1.124600363|1m Mdn                                            |
rl_20190409_202238296.log:2019-04-09 20:22:34.853 |datapoint|03:58.485|1.124600404|2m INHF                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.876 |datapoint|04:21.254|1.124600444|2m2f Hcap Chs                                     |
rl_20190409_202238296.log:2019-04-09 20:22:34.882 |datapoint|00:57.717|1.124600046|5f Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:34.890 |datapoint|01:30.421|1.124600146|7f App Hcap                                       |
rl_20190409_202238296.log:2019-04-09 20:22:34.898 |datapoint|01:12.316|1.124600368|6f Mdn                                            |
rl_20190409_202238296.log:2019-04-09 20:22:34.918 |datapoint|03:44.654|1.124600449|2m Hcap Hrd                                       |
rl_20190409_202238296.log:2019-04-09 20:22:37.604 |datapoint|04:02.610|1.124612614|2m Sell Hrd                                       |
rl_20190409_202238296.log:2019-04-09 20:22:37.631 |datapoint|05:03.871|1.124612574|2m4f Nov Hrd                                      |
rl_20190409_202238296.log:2019-04-09 20:22:37.632 |datapoint|00:11.407|1.124612414|5f Nov Stks                                       |
rl_20190409_202238296.log:2019-04-09 20:22:37.662 |datapoint|05:24.751|1.124612619|2m5f Hcap Chs                                     |
rl_20190409_202238296.log:2019-04-09 20:22:37.700 |datapoint|07:09.264|1.124612579|3m3f Hcap Hrd                                     |
rl_20190409_202238296.log:2019-04-09 20:22:37.707 |datapoint|01:11.937|1.124612419|6f Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:37.735 |datapoint|05:02.628|1.124612624|2m4f Hcap Hrd                                     |
rl_20190409_202238296.log:2019-04-09 20:22:37.775 |datapoint|07:23.377|1.124612584|3m2f Hcap Chs                                     |
rl_20190409_202238296.log:2019-04-09 20:22:37.784 |datapoint|01:37.914|1.124612424|1m Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:37.824 |datapoint|07:29.161|1.124612629|3m5f Hcap Chs                                     |
rl_20190409_202238296.log:2019-04-09 20:22:37.847 |datapoint|04:18.837|1.124612589|2m1f Nov Hrd                                      |
rl_20190409_202238296.log:2019-04-09 20:22:37.861 |datapoint|02:35.370|1.124612429|1m4f Hcap                                         |
rl_20190409_202238296.log:2019-04-09 20:22:37.896 |datapoint|06:16.633|1.124612634|3m Hunt Chs                                       |
rl_20190409_202238296.log:2019-04-09 20:22:37.927 |datapoint|05:43.905|1.124612594|2m5f Hcap Chs                                     |
rl_20190409_202238296.log:2019-04-09 20:22:37.939 |datapoint|02:06.978|1.124612434|1m2f Stks                                         |
rl_20190409_202238296.log:2019-04-09 20:22:37.966 |datapoint|04:58.044|1.124612639|2m4f Nov Hrd                                      |
rl_20190409_202238296.log:2019-04-09 20:22:37.990 |datapoint|04:21.327|1.124612599|2m1f Hcap Hrd                                     |
rl_20190409_202238296.log:2019-04-09 20:22:37.997 |datapoint|01:19.955|1.124612439|7f Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:38.021 |datapoint|04:22.970|1.124612604|2m Nov Hcap Chs                                   |
rl_20190409_202238296.log:2019-04-09 20:22:38.028 |datapoint|01:01.728|1.124612444|5f Hcap                                           |
rl_20190409_202238296.log:2019-04-09 20:22:38.056 |datapoint|05:23.871|1.124612509|2m5f Mdn Hrd                                      |
rl_20190409_202238296.log:2019-04-09 20:22:38.078 |datapoint|03:58.959|1.124612544|2m1f Mdn Hrd                                      |
